-1.000000 -0.000000
217.057000 4.214032
329.988500 4.610984
415.296200 4.556645
487.228800 4.977939
547.404800 5.108954
602.762500 5.611130
648.519300 5.637032
689.825600 5.868799
727.085600 5.985587
760.823300 6.336309
791.715100 6.489552
818.306800 6.322355
844.067700 6.630185
867.849200 6.728410
889.719300 7.234857
908.122700 7.326686
926.151600 7.331106
942.259800 7.439491
957.390100 7.602921
970.483900 7.657672
1065.218500 8.534559
1110.624800 9.527319
1140.411900 9.640130
