599.194000 10.592644
659.372600 7.423135
689.405500 5.812446
708.666500 4.830467
722.574200 4.117608
730.808500 3.668431
738.161400 3.372445
743.948700 3.077080
749.554100 2.793759
752.862600 2.589870
756.125600 2.488035
759.603700 2.290490
761.539600 2.120178
763.988500 2.074378
765.780300 1.976015
766.471900 1.923035
768.545900 1.800797
769.652100 1.684234
770.682900 1.689783
772.018600 1.618643
772.876000 1.564446
